Taxonomic Code,ID,Date,Year,Site_long,Shelter,Module #,Side,Location,Settlement_Area,TimeStep,size_class,Cover Code,Max Diameter (mm),Max Orthogonal (mm),Height (mm),Status Code,found,Sector,Lateral,Vertical,Sector_Area,Lateral_Area,Vertical_Area,simple_area_mm_squared,simple_area_cm_squared,area_mm_squared,area_cm_squared,Volume_mm_cubed,Volume_cm_cubed,surface_area_mm,surface_area_cm,larval_output,Column,Row,MD,Skipped,Shrank_stasis,InRange,AboveRange,RLE,MinIn,MinAbove,MinInTime,MinShrink_stasis,MinSkipped
PC,W1359,9/5/19,19,Waikiki,High,111,N,C2,0.52767304,10,4,1,20,9,5.381566652,NA,TRUE,TI,I,T,0.149907112,0.279201997,0.299814224,314.1592654,3.141592654,141.3716694,1.413716694,3043.204246,3.043204246,1241.754288,1.241754288,-3654.131777,C,2,20,FALSE,FALSE,TRUE,FALSE,1,1,Inf,9,Inf,Inf
PC,W1359,12/1/19,19,Waikiki,High,111,N,C2,0.371769642,11,NA,4,NA,NA,NA,D,FALSE,TI,I,T,0.149907112,0.164148288,0.299814224,NA,NA,NA,NA,NA,NA,NA,NA,NA,C,2,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,9,Inf,Inf
PC,W1360,5/30/19,19,Waikiki,High,111,N,A1,0.449721341,9,1,1,2,1.768102695,1,NA,TRUE,TO,O,T,0.149907112,0.228608346,0.299814224,3.141592654,0.031415927,2.777329218,0.027773292,11.10931687,0.011109317,23.67568749,0.023675687,-3813.316761,A,1,2,FALSE,FALSE,TRUE,FALSE,1,1,Inf,9,Inf,Inf
PC,W1360,9/5/19,19,Waikiki,High,111,N,A1,0.52767304,10,1,1,4,3.320441263,1,NA,TRUE,TO,O,T,0.149907112,0.27020757,0.299814224,12.56637061,0.125663706,10.43147388,0.104314739,41.72589551,0.041725896,66.85863674,0.066858637,-3811.70939,A,1,4,FALSE,FALSE,TRUE,FALSE,1,1,Inf,9,Inf,Inf
PC,W1360,12/1/19,19,Waikiki,High,111,N,A1,0.371769642,11,NA,4,NA,NA,NA,D,FALSE,TO,O,T,0.149907112,0.196753085,0.299814224,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,1,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,9,Inf,Inf
PR,W1361,5/30/19,19,Waikiki,High,111,N,C1,0.449721341,9,3,1,12,9.480636883,1,NA,TRUE,TI,I,T,0.149907112,0.219988688,0.299814224,113.0973355,1.130973355,89.35289755,0.893528976,357.4115902,0.35741159,432.8098139,0.432809814,-3795.135892,C,1,12,FALSE,FALSE,TRUE,FALSE,1,1,Inf,9,11,Inf
PR,W1361,9/5/19,19,Waikiki,High,111,N,C1,0.52767304,10,4,2,16,12.54397527,1,NA,TRUE,TI,I,T,0.149907112,0.279201997,0.299814224,201.0619298,2.010619298,157.6322422,1.576322422,630.5289689,0.630528969,731.0599339,0.731059934,-3780.797229,C,1,16,FALSE,FALSE,TRUE,FALSE,1,1,Inf,9,11,Inf
PR,W1361,12/1/19,19,Waikiki,High,111,N,C1,0.371769642,11,4,2,16,12.54397527,1,NA,TRUE,TI,I,T,0.149907112,0.164148288,0.299814224,201.0619298,2.010619298,157.6322422,1.576322422,630.5289689,0.630528969,731.0599339,0.731059934,-3780.797229,C,1,16,FALSE,TRUE,TRUE,FALSE,1,1,Inf,9,11,Inf
PC,W1362,5/30/19,19,Waikiki,High,111,N,C1,0.449721341,9,2,3,6,4.872779831,1.299723905,NA,TRUE,TI,I,T,0.149907112,0.219988688,0.299814224,28.27433388,0.282743339,22.96243398,0.22962434,119.3792974,0.119379297,140.8481728,0.140848173,-3807.632587,C,1,6,FALSE,FALSE,TRUE,FALSE,1,1,Inf,9,10,Inf
PC,W1362,9/5/19,19,Waikiki,High,111,N,C1,0.52767304,10,1,4,4,3.320441263,1,NA,TRUE,TI,I,T,0.149907112,0.279201997,0.299814224,12.56637061,0.125663706,10.43147388,0.104314739,41.72589551,0.041725896,66.85863674,0.066858637,-3811.70939,C,1,4,FALSE,TRUE,TRUE,FALSE,1,1,Inf,9,10,Inf
PC,W1363,5/30/19,19,Waikiki,High,111,N,B1,0.449721341,9,4,1,20,17,7,NA,TRUE,TI,I,T,0.149907112,0.219988688,0.299814224,314.1592654,3.141592654,267.0353756,2.670353756,7476.990516,7.476990516,1947.787445,1.947787445,-3421.357998,B,1,20,FALSE,FALSE,TRUE,FALSE,1,1,10,9,Inf,Inf
PC,W1363,9/5/19,19,Waikiki,High,111,N,B1,0.52767304,10,5,1,22,14,9,NA,TRUE,TI,I,T,0.149907112,0.279201997,0.299814224,380.1327111,3.801327111,241.9026343,2.419026343,8708.494836,8.708494836,2211.681228,2.211681228,-3356.704021,B,1,22,FALSE,FALSE,FALSE,TRUE,2,1,10,9,Inf,Inf
PC,W1365,3/13/18,18,Waikiki,Low,112,N,A1,0.599628454,4,3,1,14,11.0821341,3.632205474,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,153.93804,1.5393804,121.8544288,1.218544288,1770.401294,1.770401294,806.9231962,0.806923196,-3720.953932,A,1,14,FALSE,FALSE,TRUE,FALSE,1,1,Inf,4,Inf,Inf
PC,W1365,5/31/18,18,Waikiki,Low,112,N,A1,0.599628454,5,NA,NA,NA,NA,NA,NF,FALSE,TO,O,T,0.149907112,0.299814224,0.299814224,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,1,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,4,Inf,Inf
PC,W1366,5/31/18,18,Waikiki,Low,112,S,B4,0.599628454,5,2,1,7,5.648949115,1.591284101,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,38.48451001,0.3848451,31.05671982,0.310567198,197.6802579,0.197680258,194.2152095,0.194215209,-3803.521786,B,4,7,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,6,Inf
PC,W1366,8/30/18,18,Waikiki,Low,112,S,B4,0.599628454,6,2,1,7,5.648949115,1.591284101,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,38.48451001,0.3848451,31.05671982,0.310567198,197.6802579,0.197680258,194.2152095,0.194215209,-3803.521786,B,4,7,FALSE,TRUE,TRUE,FALSE,1,1,Inf,5,6,Inf
PC,W1370,5/31/18,18,Waikiki,Low,112,S,C1,0.599628454,5,1,1,3,2.544271979,1,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,7.068583471,0.070685835,5.994799618,0.059947996,23.97919847,0.023979198,42.82875439,0.042828754,-3812.641092,C,1,3,FALSE,FALSE,TRUE,FALSE,1,1,8,5,10,Inf
PC,W1370,8/30/18,18,Waikiki,Low,112,S,C1_2,0.599628454,6,2,1,7,5.648949115,1.591284101,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,38.48451001,0.3848451,31.05671982,0.310567198,197.6802579,0.197680258,194.2152095,0.194215209,-3803.521786,C,1_2,7,FALSE,FALSE,TRUE,FALSE,1,1,8,5,10,Inf
PC,W1370,12/2/18,18,Waikiki,Low,112,S,C1_2,0.419739918,7,3,1,14,12,6,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,153.93804,1.5393804,131.9468915,1.319468915,3166.725395,3.166725395,1055.575132,1.055575132,-3647.646917,C,1_2,14,FALSE,FALSE,TRUE,FALSE,1,1,8,5,10,Inf
PC,W1370,3/2/19,19,Waikiki,Low,112,S,C1,0.599628454,8,5,1,22,22,12,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,380.1327111,3.801327111,380.1327111,3.801327111,18246.37013,18.24637013,3179.291765,3.179291765,-2855.965568,C,1,22,FALSE,FALSE,FALSE,TRUE,2,1,8,5,10,Inf
PC,W1373,8/30/18,18,Waikiki,Low,112,N,A1,0.599628454,6,2,2,8,6.425118399,1.882844297,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,50.26548246,0.502654825,40.37020952,0.403702095,304.0432751,0.304043275,256.1229151,0.256122915,-3797.937728,A,1,8,FALSE,FALSE,TRUE,FALSE,1,1,Inf,6,8,Inf
PC,W1373,12/2/18,18,Waikiki,Low,112,N,A1,0.419739918,7,2,2,10,6,1,NA,TRUE,TO,O,T,0.149907112,0.254842091,0.299814224,78.53981634,0.785398163,47.1238898,0.471238898,188.4955592,0.188495559,251.3274123,0.251327412,-3804.003983,A,1,10,FALSE,FALSE,TRUE,FALSE,1,1,Inf,6,8,Inf
PC,W1373,3/2/19,19,Waikiki,Low,112,N,A1,0.599628454,8,2,3,8,6.425118399,1.882844297,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,50.26548246,0.502654825,40.37020952,0.403702095,304.0432751,0.304043275,256.1229151,0.256122915,-3797.937728,A,1,8,FALSE,TRUE,TRUE,FALSE,1,1,Inf,6,8,Inf
PC,W1376,8/30/18,18,Waikiki,Low,112,N,C3_4,0.599628454,6,3,1,12,9.529795536,3.049085082,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,113.0973355,1.130973355,89.81620694,0.898162069,1095.429027,1.095429027,589.1604268,0.589160427,-3756.389976,C,3_4,12,FALSE,FALSE,TRUE,FALSE,1,1,Inf,6,Inf,Inf
PC,W1376,12/2/18,18,Waikiki,Low,112,N,C3_4,0.419739918,7,NA,4,NA,NA,NA,D,FALSE,BI,I,B,0.093691946,0.243599058,0.198626925,NA,NA,NA,NA,NA,NA,NA,NA,NA,C,3_4,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,6,Inf,Inf
PR,W1377,8/30/18,18,Waikiki,Low,112,N,D1,0.599628454,6,3,1,12,9.480636883,1,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,113.0973355,1.130973355,89.35289755,0.893528976,357.4115902,0.35741159,432.8098139,0.432809814,-3795.135892,D,1,12,FALSE,FALSE,TRUE,FALSE,1,1,Inf,6,Inf,Inf
PR,W1377,12/2/18,18,Waikiki,Low,112,N,D1,0.419739918,7,NA,NA,NA,NA,NA,NF,FALSE,TO,O,T,0.149907112,0.254842091,0.299814224,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,1,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,6,Inf,Inf
PC,W1378,8/30/18,18,Waikiki,Low,112,N,A4,0.599628454,6,4,1,17,13.41064196,4.506886063,NA,TRUE,BO,O,B,0.149907112,0.299814224,0.299814224,226.9800692,2.269800692,179.0557906,1.790557906,3227.936188,3.227936188,1197.622367,1.197622367,-3644.43335,A,4,17,FALSE,FALSE,TRUE,FALSE,1,1,Inf,6,Inf,Inf
PC,W1378,12/2/18,18,Waikiki,Low,112,N,A4,0.419739918,7,NA,NA,NA,NA,NA,NF,FALSE,BO,O,B,0.104934979,0.254842091,0.198626925,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,4,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,6,Inf,Inf
PC,W1379,8/30/18,18,Waikiki,Low,112,N,A1,0.599628454,6,2,1,7,5.648949115,1.591284101,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,38.48451001,0.3848451,31.05671982,0.310567198,197.6802579,0.197680258,194.2152095,0.194215209,-3803.521786,A,1,7,FALSE,FALSE,TRUE,FALSE,1,1,10,6,7,Inf
PC,W1379,12/2/18,18,Waikiki,Low,112,N,A1,0.419739918,7,2,1,7,6,1,NA,TRUE,TO,O,T,0.149907112,0.254842091,0.299814224,38.48451001,0.3848451,32.98672286,0.329867229,131.9468915,0.131946891,175.9291886,0.175929189,-3806.972788,A,1,7,FALSE,TRUE,TRUE,FALSE,1,1,10,6,7,Inf
MO,W1382,8/30/18,18,Waikiki,Low,112,S,C3_4,0.599628454,6,1,1,3,2.124533001,1,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,7.068583471,0.070685835,5.005812952,0.05005813,20.02325181,0.020023252,38.87280773,0.038872808,-3812.848779,C,3_4,3,FALSE,FALSE,TRUE,FALSE,1,1,Inf,6,Inf,9
MO,W1382,12/2/18,18,Waikiki,Low,112,S,C3_4,0.419739918,7,1,1,5,3.634703196,1.118721461,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,19.63495408,0.196349541,14.27344607,0.142734461,63.87204179,0.063872042,92.23945554,0.092239456,-3810.546718,C,3_4,5,FALSE,FALSE,TRUE,FALSE,1,1,Inf,6,Inf,9
MO,W1382,5/31/19,19,Waikiki,Low,112,S,C3_4,0.599628454,9,2,2,8,5.899958489,1.334786218,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,50.26548246,0.502654825,37.07053249,0.370705325,197.9249435,0.197924944,215.3758032,0.215375803,-3803.50894,C,3_4,8,TRUE,FALSE,TRUE,FALSE,1,1,Inf,6,Inf,9
MO,W1382,9/1/19,19,Waikiki,Low,112,S,C3_4,0.599628454,10,2,3,10,7.410128684,1.47882939,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,78.53981634,0.785398163,58.19901459,0.581990146,344.2656529,0.344265653,325.7136493,0.325713649,-3795.826053,C,3_4,10,FALSE,FALSE,TRUE,FALSE,1,1,Inf,6,Inf,9
MO,W1382,11/30/19,19,Waikiki,Low,112,S,C3_4,0.557654463,11,NA,NA,NA,NA,NA,NF,FALSE,BI,I,B,0.13004442,0.279951532,0.257465466,NA,NA,NA,NA,NA,NA,NA,NA,NA,C,3_4,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,6,Inf,9
PC,W1384,8/30/18,18,Waikiki,Low,112,S,B4,0.599628454,6,1,1,3,2.544271979,1,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,7.068583471,0.070685835,5.994799618,0.059947996,23.97919847,0.023979198,42.82875439,0.042828754,-3812.641092,B,4,3,FALSE,FALSE,TRUE,FALSE,1,1,Inf,6,7,Inf
PC,W1384,12/2/18,18,Waikiki,Low,112,S,B4,0.419739918,7,1,1,3,2.544271979,1,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,7.068583471,0.070685835,5.994799618,0.059947996,23.97919847,0.023979198,42.82875439,0.042828754,-3812.641092,B,4,3,FALSE,TRUE,TRUE,FALSE,1,1,Inf,6,7,Inf
PC,W1385,5/31/18,18,Waikiki,Low,112,S,D3,0.599628454,5,1,4,2,1.768102695,1,NA,TRUE,BO,O,B,0.149907112,0.299814224,0.299814224,3.141592654,0.031415927,2.777329218,0.027773292,11.10931687,0.011109317,23.67568749,0.023675687,-3813.316761,D,3,2,FALSE,FALSE,TRUE,FALSE,1,1,Inf,5,6,Inf
PC,W1385,8/30/18,18,Waikiki,Low,112,S,D3,0.599628454,6,1,1,2,1.768102695,1,NA,TRUE,BO,O,B,0.149907112,0.299814224,0.299814224,3.141592654,0.031415927,2.777329218,0.027773292,11.10931687,0.011109317,23.67568749,0.023675687,-3813.316761,D,3,2,FALSE,TRUE,TRUE,FALSE,1,1,Inf,5,6,Inf
PR,W1386,8/30/18,18,Waikiki,Low,112,N,B4,0.599628454,6,2,1,7,5.651463898,1,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,38.48451001,0.3848451,31.07054556,0.310705456,124.2821823,0.124282182,168.2644794,0.168264479,-3807.375185,B,4,7,FALSE,FALSE,TRUE,FALSE,1,1,Inf,6,Inf,Inf
PR,W1386,12/2/18,18,Waikiki,Low,112,N,B4,0.419739918,7,NA,NA,NA,NA,NA,NF,FALSE,BI,I,B,0.093691946,0.243599058,0.198626925,NA,NA,NA,NA,NA,NA,NA,NA,NA,B,4,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,6,Inf,Inf
PC,W1387,8/30/18,18,Waikiki,Low,112,N,C1,0.599628454,6,1,1,3,2.544271979,1,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,7.068583471,0.070685835,5.994799618,0.059947996,23.97919847,0.023979198,42.82875439,0.042828754,-3812.641092,C,1,3,FALSE,FALSE,TRUE,FALSE,1,1,Inf,6,Inf,8
PC,W1387,3/2/19,19,Waikiki,Low,112,N,C1,0.599628454,8,3,1,13,10.30596482,3.340645278,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,132.7322896,1.327322896,105.2257159,1.052257159,1406.087164,1.406087164,693.771477,0.693771477,-3740.080424,C,1,13,TRUE,FALSE,TRUE,FALSE,1,1,Inf,6,Inf,8
PC,W1387,5/31/19,19,Waikiki,Low,112,N,C1,0.449721341,9,3,2,14,11.0821341,3.632205474,NA,TRUE,TI,I,T,0.149907112,0.224485901,0.299814224,153.93804,1.5393804,121.8544288,1.218544288,1770.401294,1.770401294,806.9231962,0.806923196,-3720.953932,C,1,14,FALSE,FALSE,TRUE,FALSE,1,1,Inf,6,Inf,8
PC,W1387,9/1/19,19,Waikiki,Low,112,N,C1,0.503687902,10,NA,NA,NA,NA,NA,NF,FALSE,TI,I,T,0.149907112,0.243599057,0.299814224,NA,NA,NA,NA,NA,NA,NA,NA,NA,C,1,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,6,Inf,8
PC,W1388,8/30/18,18,Waikiki,Low,112,N,A1,0.599628454,6,2,1,8,6.425118399,1.882844297,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,50.26548246,0.502654825,40.37020952,0.403702095,304.0432751,0.304043275,256.1229151,0.256122915,-3797.937728,A,1,8,FALSE,FALSE,TRUE,FALSE,1,1,Inf,6,Inf,Inf
PC,W1388,12/2/18,18,Waikiki,Low,112,N,A1,0.419739918,7,NA,NA,NA,NA,NA,NF,FALSE,TO,O,T,0.149907112,0.254842091,0.299814224,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,1,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,6,Inf,Inf
PC,W1389,8/30/18,18,Waikiki,Low,112,N,A1,0.599628454,6,2,1,6,4.872779831,1.299723905,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,28.27433388,0.282743339,22.96243398,0.22962434,119.3792974,0.119379297,140.8481728,0.140848173,-3807.632587,A,1,6,FALSE,FALSE,TRUE,FALSE,1,1,9,6,8,Inf
PC,W1389,12/2/18,18,Waikiki,Low,112,N,A1,0.419739918,7,4,2,16,10,4,NA,TRUE,TO,O,T,0.149907112,0.254842091,0.299814224,201.0619298,2.010619298,125.6637061,1.256637061,2010.619298,2.010619298,904.7786842,0.904778684,-3708.342487,A,1,16,FALSE,FALSE,TRUE,FALSE,1,1,9,6,8,Inf
PC,W1389,3/2/19,19,Waikiki,Low,112,N,A1,0.599628454,8,3,1,12,9.529795536,3.049085082,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,113.0973355,1.130973355,89.81620694,0.898162069,1095.429027,1.095429027,589.1604268,0.589160427,-3756.389976,A,1,12,FALSE,TRUE,TRUE,FALSE,1,1,9,6,8,Inf
PC,W139,5/6/17,17,Waikiki,Low,116,S,B1,0.599628454,1,1,NA,5,4.096610547,1.008163708,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,19.63495408,0.196349541,16.087352,0.16087352,64.8747378,0.064874738,96.02180499,0.096021805,-3810.494076,B,1,5,FALSE,FALSE,TRUE,FALSE,1,1,3,1,4,7
PC,W139,8/9/17,17,Waikiki,Low,116,S,B1,0.599628454,2,4,NA,19,14.96298052,5.090006456,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,283.528737,2.83528737,223.286051,2.23286051,4546.109765,4.546109765,1500.791826,1.500791826,-3575.229237,B,1,19,FALSE,FALSE,TRUE,FALSE,1,1,3,1,4,7
PC,W139,11/7/17,17,Waikiki,Low,116,S,B1,0.599628454,3,5,1,26,20,5,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,530.9291585,5.309291585,408.407045,4.08407045,8168.140899,8.168140899,2450.44227,2.45044227,-3385.072603,B,1,26,FALSE,FALSE,FALSE,TRUE,2,1,3,1,4,7
MO,W1390,12/2/18,18,Waikiki,Low,112,S,A1,0.419739918,7,1,1,2,1.369447904,1,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,3.141592654,0.031415927,2.151123737,0.021511237,8.604494947,0.008604495,21.17086556,0.021170866,-3813.448264,A,1,2,FALSE,FALSE,TRUE,FALSE,1,1,Inf,7,8,Inf
MO,W1390,3/2/19,19,Waikiki,Low,112,S,A1,0.599628454,8,1,1,2,1.369447904,1,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,3.141592654,0.031415927,2.151123737,0.021511237,8.604494947,0.008604495,21.17086556,0.021170866,-3813.448264,A,1,2,FALSE,TRUE,TRUE,FALSE,1,1,Inf,7,8,Inf
PC,W1391,12/2/18,18,Waikiki,Low,112,S,A3,0.419739918,7,2,1,6,4.872779831,1.299723905,NA,TRUE,BO,O,B,0.149907112,0.299814224,0.299814224,28.27433388,0.282743339,22.96243398,0.22962434,119.3792974,0.119379297,140.8481728,0.140848173,-3807.632587,A,3,6,FALSE,FALSE,TRUE,FALSE,1,1,8,7,9,Inf
PC,W1391,3/2/19,19,Waikiki,Low,112,S,A3,0.599628454,8,5,1,21,14,6,NA,TRUE,BO,O,B,0.149907112,0.299814224,0.299814224,346.3605901,3.463605901,230.90706,2.3090706,5541.769441,5.541769441,1715.309589,1.715309589,-3522.957104,A,3,21,FALSE,FALSE,FALSE,TRUE,2,1,8,7,9,Inf
PC,W1392,12/2/18,18,Waikiki,Low,112,S,A4,0.419739918,7,1,1,4,3.320441263,1,NA,TRUE,BO,O,B,0.149907112,0.299814224,0.299814224,12.56637061,0.125663706,10.43147388,0.104314739,41.72589551,0.041725896,66.85863674,0.066858637,-3811.70939,A,4,4,FALSE,FALSE,TRUE,FALSE,1,1,Inf,7,Inf,Inf
PC,W1392,3/2/19,19,Waikiki,Low,112,S,A4,0.599628454,8,NA,NA,NA,NA,NA,NF,FALSE,BO,O,B,0.149907112,0.299814224,0.299814224,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,4,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,7,Inf,Inf
MO,W1394,12/2/18,18,Waikiki,Low,112,S,B3,0.419739918,7,1,1,2,1.369447904,1,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,3.141592654,0.031415927,2.151123737,0.021511237,8.604494947,0.008604495,21.17086556,0.021170866,-3813.448264,B,3,2,FALSE,FALSE,TRUE,FALSE,1,1,Inf,7,11,Inf
MO,W1394,3/2/19,19,Waikiki,Low,112,S,B3,0.599628454,8,1,1,4,2.879618099,1.046699875,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,12.56637061,0.125663706,9.046587064,0.090465871,37.87624621,0.037876246,62.49278537,0.062492785,-3811.911497,B,3,4,FALSE,FALSE,TRUE,FALSE,1,1,Inf,7,11,Inf
MO,W1394,5/31/19,19,Waikiki,Low,112,S,B3,0.599628454,9,2,3,6,4.389788294,1.190743047,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,28.27433388,0.282743339,20.68638998,0.2068639,98.52870015,0.0985287,127.6355152,0.127635515,-3808.727243,B,3,6,FALSE,FALSE,TRUE,FALSE,1,1,Inf,7,11,Inf
MO,W1394,9/1/19,19,Waikiki,Low,112,S,B3,0.599628454,10,2,1,8,5.899958489,1.334786218,NA,TRUE,BI,I,B,0.149907112,0.299814224,0.299814224,50.26548246,0.502654825,37.07053249,0.370705325,197.9249435,0.197924944,215.3758032,0.215375803,-3803.50894,B,3,8,FALSE,FALSE,TRUE,FALSE,1,1,Inf,7,11,Inf
MO,W1394,11/30/19,19,Waikiki,Low,112,S,B3,0.557654463,11,2,3,6,4.389788294,1.190743047,NA,TRUE,BI,I,B,0.13004442,0.279951532,0.257465466,28.27433388,0.282743339,20.68638998,0.2068639,98.52870015,0.0985287,127.6355152,0.127635515,-3808.727243,B,3,6,FALSE,TRUE,TRUE,FALSE,1,1,Inf,7,11,Inf
MPA,W1396,12/2/18,18,Waikiki,Low,112,S,C1,0.419739918,7,1,1,5,3.283519111,1,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,19.63495408,0.196349541,12.8943494,0.128943494,51.57739759,0.051577398,82.99332412,0.082993324,-3811.192187,C,1,5,FALSE,FALSE,TRUE,FALSE,1,1,Inf,7,Inf,11
MPA,W1396,3/2/19,19,Waikiki,Low,112,S,C1,0.599628454,8,2,1,6,3.969654348,1,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,28.27433388,0.282743339,18.7065554,0.187065554,74.82622162,0.074826222,112.5253335,0.112525333,-3809.971623,C,1,6,FALSE,FALSE,TRUE,FALSE,1,1,Inf,7,Inf,11
MPA,W1396,5/31/19,19,Waikiki,Low,112,S,C1,0.599628454,9,2,2,7,4.655789585,1,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,38.48451001,0.3848451,25.59654012,0.255965401,102.3861605,0.10238616,146.3684576,0.146368458,-3808.524727,C,1,7,FALSE,FALSE,TRUE,FALSE,1,1,Inf,7,Inf,11
MPA,W1396,11/30/19,19,Waikiki,Low,112,S,C1,0.557654463,11,4,3,18,12.20327719,1,NA,TRUE,TI,I,T,0.149907112,0.279951532,0.299814224,254.4690049,2.544690049,172.5197669,1.725197669,690.0790674,0.690079067,803.176403,0.803176403,-3777.670849,C,1,18,TRUE,FALSE,TRUE,FALSE,1,1,Inf,7,Inf,11
MPA,W1396,3/15/20,20,Waikiki,Low,112,S,C1,0.599628454,12,NA,NA,NA,NA,NA,NF,FALSE,TI,I,T,0.149907112,0.299814224,0.299814224,NA,NA,NA,NA,NA,NA,NA,NA,NA,C,1,NA,FALSE,FALSE,FALSE,FALSE,2,1,Inf,7,Inf,11
PC,W1397,12/2/18,18,Waikiki,Low,112,S,C1,0.419739918,7,2,2,7,5.648949115,1.591284101,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,38.48451001,0.3848451,31.05671982,0.310567198,197.6802579,0.197680258,194.2152095,0.194215209,-3803.521786,C,1,7,FALSE,FALSE,TRUE,FALSE,1,1,Inf,7,9,Inf
PC,W1397,3/2/19,19,Waikiki,Low,112,S,C1,0.599628454,8,3,2,12,9.529795536,3.049085082,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,113.0973355,1.130973355,89.81620694,0.898162069,1095.429027,1.095429027,589.1604268,0.589160427,-3756.389976,C,1,12,FALSE,FALSE,TRUE,FALSE,1,1,Inf,7,9,Inf
PC,W1397,5/31/19,19,Waikiki,Low,112,S,C1,0.599628454,9,2,2,9,7.201287684,2.174404493,NA,TRUE,TI,I,T,0.149907112,0.299814224,0.299814224,63.61725124,0.636172512,50.90290309,0.509029031,442.7340048,0.442734005,326.5712896,0.32657129,-3790.656465,C,1,9,FALSE,TRUE,TRUE,FALSE,1,1,Inf,7,9,Inf
MPA,W1398,12/2/18,18,Waikiki,Low,112,S,D1,0.419739918,7,3,3,14,9.458736242,1,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,153.93804,1.5393804,104.004237,1.04004237,416.0169481,0.416016948,503.9815424,0.503981542,-3792.05911,D,1,14,FALSE,FALSE,TRUE,FALSE,1,1,10,7,9,Inf
MPA,W1398,3/2/19,19,Waikiki,Low,112,S,D1,0.599628454,8,4,1,18,12.20327719,1,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,254.4690049,2.544690049,172.5197669,1.725197669,690.0790674,0.690079067,803.176403,0.803176403,-3777.670849,D,1,18,FALSE,FALSE,TRUE,FALSE,1,1,10,7,9,Inf
MPA,W1398,5/31/19,19,Waikiki,Low,112,S,D1,0.599628454,9,4,2,18,12.20327719,1,NA,TRUE,TO,O,T,0.149907112,0.299814224,0.299814224,254.4690049,2.544690049,172.5197669,1.725197669,690.0790674,0.690079067,803.176403,0.803176403,-3777.670849,D,1,18,FALSE,TRUE,TRUE,FALSE,1,1,10,7,9,Inf
